simulation_sample,time_s,reference_index,reference_time_s,reference_path_s_m,reference_is_terminal_hold,qp_status,qp_success,qp_iterations,qp_solve_time_s,qp_objective,qp_primal_residual,qp_dual_residual,beam_position_error_m,beam_position_error_mm,beam_tangent_error_rad,beam_tangent_error_deg,beam_feasible,desired_x,desired_y,desired_z,achieved_x,achieved_y,achieved_z,desired_tangent_x,desired_tangent_y,desired_tangent_z,achieved_tangent_x,achieved_tangent_y,achieved_tangent_z,magnet_x,magnet_y,magnet_z,magnet_qx,magnet_qy,magnet_qz,magnet_qw,q1_actual,q1_reference,q1_error,q2_actual,q2_reference,q2_error,q3_actual,q3_reference,q3_error,q4_actual,q4_reference,q4_error,q5_actual,q5_reference,q5_error,q6_actual,q6_reference,q6_error,insertion_actual,insertion_reference,insertion_error,qd1_command,qd1_reference,qd1_error,qd1_acceleration,qd2_command,qd2_reference,qd2_error,qd2_acceleration,qd3_command,qd3_reference,qd3_error,qd3_acceleration,qd4_command,qd4_reference,qd4_error,qd4_acceleration,qd5_command,qd5_reference,qd5_error,qd5_acceleration,qd6_command,qd6_reference,qd6_error,qd6_acceleration,insertion_rate_command,insertion_rate_reference,insertion_rate_error,insertion_rate_acceleration,beam_residual_x_m,beam_residual_instantaneous_x_m,predicted_next_beam_x_m,predicted_next_beam_error_x_m,beam_residual_y_m,beam_residual_instantaneous_y_m,predicted_next_beam_y_m,predicted_next_beam_error_y_m,beam_residual_z_m,beam_residual_instantaneous_z_m,predicted_next_beam_z_m,predicted_next_beam_error_z_m,beam_residual_norm_m,predicted_next_beam_error_m,flow_e_true_y_m,flow_e_true_z_m,flow_e_hat_y_m,flow_e_hat_z_m,flow_e_true_norm_m,flow_e_hat_norm_m,flow_estimate_error_m,flow_R_local_m,flow_alpha,flow_a_over_R,flow_phase_rad,flow_instantaneous_gain,flow_low_gain_held,flow_wall_contact,flow_quadrupole_residual
94,0.9399999999999904,94,0.9400000000000001,0.015071091611776917,0,riccati_dare,1,1,0.24447070807218552,0.00022636913862612805,0.9991838365030682,4.4587715574648335e-05,0.0002219476503547256,0.2219476503547256,0.02604175934002519,1.4920829012788355,1,0.7830617370398606,-0.7099371979743748,-0.10000959455472212,0.7830546202804705,-0.7098105741192202,-0.10019173875731872,-0.9999891342005689,-0.0046180272024410355,-0.0006366361238432513,-0.9997160688652774,0.012392815027324085,-0.020351898885716185,0.5398856252346518,-0.7034096795231312,-0.10997511508427808,0.9997903621732089,0.0022287376537326762,-0.008427528372274954,-0.01852676980936287,-0.7215521560792553,-0.7202581050934604,-0.0012940509857948257,-2.479935661941079,-2.4744223365326237,-0.005513325408455394,-1.7349400026865627,-1.7311252402237551,-0.0038147624628075416,-0.5346866081048405,-0.5073127820253555,-0.02737382607948502,1.5873963233189776,1.5705732164010848,0.016823106917892794,-2.297115466327852,-2.2900703788788688,-0.007045087448983356,0.015080338822924111,0.015059990391063099,2.0348431861012123e-05,5.204170427930421e-18,-0.0002837848060771434,0.0002837848060771486,-0.4,0.007999999999999913,0.00016122987855592767,0.007838770121443985,0.4,-0.10399999999999898,0.00018750701334249327,-0.10418750701334148,0.4000000000000003,-0.02399999999999975,1.057832312779893e-05,-0.02401057832312755,0.3999999999999999,0.047999999999999515,-6.279920333307345e-05,0.04806279920333259,-0.4000000000000003,0.059880174227491305,2.2980268879041096e-05,0.05985719395861226,0.4000000000000003,0.004083809174227351,0.004083809174227351,0.0,-3.1887692939283944e-06,nan,0.00021240065586186114,0.7830210723551346,-4.066468472596618e-05,nan,-7.828759998739529e-05,-0.7098507663255264,8.643164884847288e-05,nan,nan,-0.10022902039453987,-0.00021942583981775232,nan,0.00023931515975017932,-0.00017514612092540285,0.0001182751699213753,-0.00021240051618753286,7.82882863399148e-05,0.00021134138140730044,0.00022636924494014396,5.465199744661023e-05,0.003,4.5333653660259285,0.30000000000000004,0.72884949563276,-1234.7356298086336,0,0,0.002506675053223177
95,0.9499999999999903,95,0.9500000000000001,0.015111929400278553,0,riccati_dare,1,1,0.1014488753862679,0.00023932499511019137,0.9991838365030682,4.517559084775661e-05,0.00023099363427769046,0.23099363427769046,0.02758000080489825,1.5802176450880832,1,0.7830208994427522,-0.7099373202699629,-0.10000962055294127,0.7830139481893689,-0.7098034750901013,-0.10019775669242817,-0.9999843448740175,-0.00555919925369176,-0.0006366400393573999,-0.9996949025656895,0.013110438129828712,-0.020933661796748236,0.5394046269056217,-0.7029387253236681,-0.11027857198748571,0.999779047335669,0.001880694629208362,-0.008692062840549535,-0.01904645740996735,-0.7215921560792553,-0.7202618211931784,-0.0013303348860769226,-2.479815661941079,-2.4744209312340724,-0.005394730707006801,-1.7359400026865626,-1.7311229690584762,-0.004817033628086387,-0.5348866081048405,-0.5073125975901223,-0.027574010514718195,1.5878363233189776,1.570572403164058,0.01726392015491962,-2.2964766645855774,-2.290070044606206,-0.006406619979371531,0.015121176506887943,0.015100828286324613,2.0348220563329647e-05,-0.003999999999999954,-0.00046565809252255996,-0.0035343419074773943,-0.4,0.011999999999999872,0.00011836307862439487,0.011881636921375477,0.3999999999999999,-0.09999999999999902,0.0002696088676614926,-0.10026960886766051,0.4000000000000003,-0.019999999999999792,2.6914308541593865e-05,-0.020026914308541387,0.3999999999999999,0.04399999999999955,-0.00010122013428550964,0.044101220134285066,-0.4000000000000003,0.06388017422749126,4.4858313933044345e-05,0.06383531591355822,0.3999999999999996,0.004083768396383217,0.004083768396383217,0.0,-4.07778441343519e-06,nan,0.00019709577502803537,0.7829801036013816,-4.07958413706222e-05,nan,-0.00013575606340267531,-0.7097944482742753,0.00014287199568763231,nan,nan,-0.10021275090934355,-0.0002031303564022785,nan,0.00025167170980668546,-0.00018213978149013237,0.00012649320212586263,-0.0001970954514763741,0.0001357574844088572,0.00022175533857232729,0.00023932553471306994,1.759258340768572e-05,0.003,4.5333653660259285,0.30000000000000004,0.8042477193189148,-1211.6095376395378,0,0,0.00036497289626637804
96,0.9599999999999902,96,0.96,0.015152767188780187,0,riccati_dare,1,1,0.1027357499115169,0.0002486749934017834,0.9991838365030682,4.622593304721822e-05,0.00023864514969694777,0.23864514969694778,0.028985684318934137,1.660757377773458,1,0.7829800618456438,-0.7099374425655509,-0.10000964655116043,0.7829732543935777,-0.7097974213335847,-0.10020277661269646,-0.9999786697230596,-0.006500367996728725,-0.000636643390923395,-0.9996767843742203,0.01371385633181838,-0.021406936439597877,0.5389248197041662,-0.702523586633557,-0.11052683467816796,0.9997686835466301,0.0014933494147393504,-0.008925172570828144,-0.019511294204760887,-0.7216721560792553,-0.7202675427144103,-0.0014046133648449866,-2.479655661941079,-2.4744199986061126,-0.0052356633349663895,-1.7369000026865626,-1.7311197903898967,-0.005780212296665921,-0.5350466081048405,-0.5073122316274841,-0.027734376477356437,1.5882363233189776,1.5705711645597544,0.017665158759223143,-2.2957978628433025,-2.2900694620315893,-0.005728400811713108,0.015162013694171821,0.015141665729356926,2.0347964814895064e-05,-0.007999999999999913,-0.0006848691088119218,-0.007315130891187992,-0.4,0.01599999999999983,6.669576030425292e-05,0.015933304239695578,0.3999999999999999,-0.09599999999999906,0.00036900767351574174,-0.0963690076735148,0.4000000000000003,-0.015999999999999834,4.688380412947205e-05,-0.016046883804129306,0.3999999999999999,0.03999999999999959,-0.00014787265870463818,0.04014787265870423,-0.4000000000000003,0.06788017422749122,7.264065937587173e-05,0.06780753356811535,0.4000000000000003,0.0040837187283878865,0.0040837187283878865,0.0,-4.9667995330287215e-06,nan,0.0001835558436468553,0.782939178782693,-4.0883062950802795e-05,nan,-0.00016776920041076745,-0.7097635907679976,0.00017385179755335933,nan,nan,-0.10019824504256533,-0.00018859849140490104,nan,0.00025974076173942756,-0.00018813183091593853,0.00013366606555286666,-0.00018355534326597528,0.0001677715888933577,0.00023078172129561416,0.0002486762354574555,3.441120401176114e-05,0.003,4.5333653660259285,0.30000000000000004,0.8796459430050687,-1184.6212252049847,0,0,0.0013469795145722172
97,0.9699999999999901,97,0.97,0.015193604977281821,0,riccati_dare,1,1,0.24392837518826127,0.00023917307700916898,0.9991838365030682,4.703907364088664e-05,0.0002448948985428766,0.2448948985428766,0.030256137417072716,1.7335489783661184,1,0.7829392242485355,-0.7099375648611389,-0.10000967254937959,0.7829325363439764,-0.7097924131326567,-0.10020680133718993,-0.9999721087605671,-0.0074415309303941315,-0.0006366461785309232,-0.9996620373564095,0.014203956158710085,-0.021772889056673204,0.5384463066178498,-0.7021642667830705,-0.11072007136341597,0.9997593233950955,0.0010667670574829465,-0.009126808796852985,-0.01992131154847801,-0.7217921560792553,-0.7202756430344541,-0.00151651304480116,-2.479455661941079,-2.474419626653927,-0.005036035287151908,-1.7378200026865627,-1.731115531248501,-0.006704471438061743,-0.5351666081048405,-0.5073116478023391,-0.027854960302501452,1.5885963233189775,1.570569418272239,0.01802690504673854,-2.2950790611010277,-2.290068572112017,-0.005010488989010575,0.015202850295874233,0.015182502631258532,2.0347664615701436e-05,-0.011999999999999872,-0.0009414178549452359,-0.011058582145054636,-0.3999999999999999,0.01999999999999979,6.227923595500173e-06,0.01999377207640429,0.3999999999999999,-0.0919999999999991,0.0004857034309052439,-0.09248570343090434,0.4000000000000003,-0.011999999999999875,7.04868098914341e-05,-0.012070486809891309,0.3999999999999999,0.03599999999999963,-0.00020275677659046046,0.036202756776590087,-0.4000000000000003,0.07188017422749118,0.00010632730520752406,0.07177384692228365,0.4000000000000003,0.004083660170241361,0.004083660170241361,0.0,-5.855814652535517e-06,nan,0.0001970466831679255,0.7828971218728302,-4.210237570523301e-05,nan,-0.00013555945344590712,-0.7097970044539429,0.00014056040719601093,nan,nan,-0.10021074541786112,-0.00020107286848153327,nan,0.00024891793135594904,-0.00019312668242626668,0.0001384555370791315,-0.000197047001269893,0.0001355599118773287,0.00023762965137551085,0.0002391735989143583,4.873760883035494e-06,0.003,4.5333653660259285,0.30000000000000004,0.9550441666912235,-1153.6322503223978,0,0,0.000262146950340715
98,0.97999999999999,98,0.98,0.015234442765783455,0,riccati_dare,1,1,0.09906999999657273,0.00019978110697428311,0.9991838365030682,4.792646194752794e-05,0.00024973707839969275,0.24973707839969275,0.03138985143126024,1.7985060065538983,1,0.7828983866514271,-0.709937687156727,-0.10000969854759874,0.7828917920286812,-0.7097884511200675,-0.10020983281413152,-0.9999646620064742,-0.008382685553576871,-0.0006366484021741671,-0.9996509105005363,0.014581578447873037,-0.02203258281312407,0.5379691703328594,-0.7018607644808318,-0.11085843464957285,0.9997510029615931,0.0006010050048982551,-0.009296922732324,-0.02027654058220237,-0.7219521560792553,-0.7202864955306088,-0.0016656605486465859,-2.4792156619410792,-2.4744199033827017,-0.00479575855837755,-1.7387000026865627,-1.7311100186647737,-0.007589984021789009,-0.5352466081048405,-0.5073108097795856,-0.027935798325254835,1.5889163233189776,1.5705670819855777,0.01834924133339988,-2.2943202593587526,-2.290067315804484,-0.00425294355426864,0.01524368622309367,0.015223338903127917,2.034731996575223e-05,-0.01599999999999983,-0.001235304330922502,-0.014764695669077328,-0.3999999999999999,0.023999999999999747,-6.304043150186338e-05,0.02406304043150161,0.3999999999999999,-0.08799999999999913,0.0006196961398299989,-0.08861969613982913,0.4000000000000003,-0.007999999999999917,9.772332582748e-05,-0.008097723325827397,0.3999999999999999,0.03199999999999967,-0.00026587248794297656,0.032265872487942646,-0.4000000000000003,0.07588017422749115,0.00014591825142800137,0.07573425597606315,0.4000000000000003,0.004083592721943641,0.004083592721943641,0.0,-6.744829772042312e-06,nan,0.00015621240321048638,0.7828563554232029,-4.2031228224215234e-05,nan,-0.00012453985621910113,-0.7098091839656138,0.00012850319111323838,nan,nan,-0.1001689481525397,-0.00015924960494095863,nan,0.0002089022042635571,-0.00019712551997373904,0.0001439165065478951,-0.0001562126208298164,0.0001245400523448114,0.0002440705461170342,0.00019978139939586054,4.5269330609641073e-05,0.003,4.5333653660259285,0.30000000000000004,1.0304423903773774,-1118.6227248536723,0,0,0.0010404737667892752
99,0.9899999999999899,99,0.99,0.015275280554285089,0,riccati_dare,1,1,0.10147550003603101,0.000245566156396085,0.9991838365030682,4.922798466736114e-05,0.00025316660484418286,0.25316660484418285,0.03238609909691061,1.855586793145425,1,0.7828575490543187,-0.709937809452315,-0.1000097245458179,0.7828510199601743,-0.7097855363700657,-0.10021187203939692,-0.9999563294877765,-0.009323829365245784,-0.0006366500618518053,-0.9996435813842405,0.014847509423794673,-0.022186970527759597,0.5374934732855589,-0.7016130738851049,-0.11094206150584512,0.9997437418264096,9.611310582305394e-05,-0.009435465563923598,-0.0205770121930371,-0.7221521560792553,-0.7203004735801721,-0.0018516824990831848,-2.478935661941079,-2.474420916797619,-0.004514745143460175,-1.7395400026865626,-1.731103079669199,-0.00843692301736354,-0.5352866081048405,-0.507309681224122,-0.02797692688071851,1.5891963233189776,1.570564073383835,0.018632249935142564,-2.2935214576164777,-2.2900656340659866,-0.0034558235504911217,0.015284521386928616,0.015264174456063567,2.0346930865049184e-05,-0.01999999999999979,-0.0015665285367437206,-0.01843347146325607,-0.3999999999999999,0.027999999999999706,-0.0001411093049878377,0.028141109304987543,0.3999999999999999,-0.08399999999999917,0.0007709858002900071,-0.08477098580028918,0.4000000000000003,-0.003999999999999958,0.00012859335193760979,-0.0041285933519375675,0.4,0.02799999999999971,-0.00033721979276218645,0.028337219792761895,-0.3999999999999999,0.07988017422749111,0.00019141349803730357,0.0796887607294538,0.4000000000000003,0.004083516383494724,0.004083516383494724,0.0,-7.633844891635844e-06,nan,0.00018281390044731506,0.7828150688726704,-4.2480181648318904e-05,nan,-0.00016395674725483444,-0.7097709359786958,0.00016687347361921123,nan,nan,-0.10019458283116128,-0.0001848582853433839,nan,0.00025263394010051717,-0.00020013108603820327,0.00014833164471090483,-0.000182814088700272,0.00016395680398803661,0.0002491078650333482,0.00024556633442164333,2.3324322053119906e-05,0.003,4.5333653660259285,0.30000000000000004,1.1058406140635313,-1079.7031264118455,0,0,0.001294110764248928
100,0.9999999999999898,100,1.0,0.015316118342786723,0,riccati_dare,1,1,0.10138966701924801,0.00030075366722564215,0.9991838365030682,5.082127530718011e-05,0.00025517854285360793,0.2551785428536079,0.0332446874384759,1.9047802814562529,1,0.7828167114572103,-0.709937931747903,-0.10000975054403706,0.7828102191637194,-0.7097836705030715,-0.10021291896481437,-0.9999471112385315,-0.010264959864482904,-0.000636651157567013,-0.9996401586231312,0.01500247083466094,-0.02223688684992425,0.5370192577107915,-0.701421184660365,-0.11097107323345895,0.9997375430733064,-0.0004478663804546479,-0.0095423884452901,-0.020822756979164282,-0.7223921560792553,-0.7203179505604431,-0.002074205518812211,-2.4786156619410793,-2.4744227549038627,-0.004192907037216642,-1.7403400026865625,-1.7310945412922625,-0.009245461394300047,-0.5352866081048405,-0.5073082258008463,-0.027978382303994187,1.5894363233189777,1.5705603101510774,0.01887601316790022,-2.292682655874203,-2.2900634678535217,-0.0026191880206813956,0.015325355698477563,0.015305009201163972,2.034649731359056e-05,-0.023999999999999747,-0.0019350904724088917,-0.022064909527590857,-0.3999999999999999,0.03199999999999967,-0.00022797869686242287,0.03222797869686209,0.4000000000000003,-0.07999999999999921,0.0009395724122852681,-0.08093957241228447,0.4000000000000003,1.734723475976807e-18,0.00016309688822182346,-0.00016309688822182172,0.4,0.02399999999999975,-0.00041679869104809,0.02441679869104784,-0.3999999999999999,0.08388017422749107,0.00024281304503543077,0.08363736118245564,0.4000000000000003,0.004083431154894613,0.004083431154894613,0.0,-8.522860011142639e-06,nan,0.00023314103041175183,0.7827739449903933,-4.276646681700136e-05,nan,-0.00018999481121393532,-0.709746072763812,0.0001918589840910201,nan,nan,-0.100243938148092,-0.00023418760405494177,nan,0.0003057493652543569,-0.00020214437554054888,0.00015169989393791063,-0.00023314113471651463,0.00018999475385949672,0.0002527354474217097,0.00030075371184913873,4.9267589506964085e-05,0.003,4.5333653660259285,0.30000000000000004,1.181238837749686,-1037.1210907755778,0,0,5.19738496226884e-05
101,1.0099999999999896,101,1.01,0.015356956131288357,0,riccati_dare,1,1,0.24196079187095165,0.0003023274284254478,0.9991838365030682,5.258027966402568e-05,0.0002558476518128097,0.2558476518128097,0.03407194970586834,1.9521789179282625,1,0.7827758744794534,-0.7099381097004167,-0.10000977654231773,0.782769390077319,-0.7097827754042797,-0.10021296913546696,-0.9999355525268563,-0.01133514289537077,-0.0006366540287142716,-0.9996405652100602,0.015055507812631763,-0.02218269755947714,0.5365465456868816,-0.701285082019172,-0.11094557544030192,0.9997324225107828,-0.0010021595594334844,-0.009617038406215365,-0.021014081689014873,-0.7226721560792553,-0.7203392998487197,-0.002332856230535585,-2.478255661941079,-2.4744255057066176,-0.0038301562344615903,-1.7411000026865626,-1.7310842305644483,-0.010015772122114353,-0.5352466081048405,-0.507306407174657,-0.027940200930183456,1.5896363233189776,1.5705557099713694,0.019080613347608244,-2.2918613479322154,-2.290060758124085,-0.0018005898081305816,0.015366189068838996,0.015345843049527623,2.0346019311372893e-05,-0.027999999999999706,-0.0023409901379180145,-0.02565900986208169,-0.3999999999999999,0.03599999999999963,-0.00032364860712561877,0.036323648607125246,0.4000000000000003,-0.07599999999999925,0.0011254559758157822,-0.07712545597581504,0.4000000000000003,0.003999999999999961,0.00020123393468012097,0.00379876606531984,0.4,0.019999999999999792,-0.0005046091828006875,0.02050460918280048,-0.3999999999999999,0.08213079419875063,0.00030011689242238286,0.08183067730632824,-0.17493800287404532,0.0040833370361433065,0.0040833370361433065,0.0,-9.411875130649435e-06,nan,0.00023177920080566037,0.782733033009137,-4.284147031641261e-05,nan,-0.00019411407999481555,-0.7097431106272006,0.00019499907321607335,nan,nan,-0.10024160627521554,-0.00023182973289781472,nan,0.00030594943240586623,-0.0002031653396770191,0.00015401964475520187,-0.000231779175107602,0.0001941141148757943,0.00025494745775668585,0.0003023274311199258,4.925767059351832e-05,0.003,4.5333653660259285,0.30000000000000004,1.25663706143584,-991.262702252702,0,0,0.00017169062370256662
102,1.0199999999999896,102,1.02,0.015397793919789992,0,riccati_dare,1,1,0.10009245900437236,0.00025495836094850785,0.9991838365030682,5.412801197697817e-05,0.00025552539901473146,0.2555253990147315,0.03589792807284453,2.0567997718381883,1,0.7827350442736871,-0.7099388962058796,-0.10000980254127109,0.7827285330864046,-0.7097828212767014,-0.10021201888696019,-0.9999043437107548,-0.013816586655885244,-0.000636680096508781,-0.9996447321257453,0.015010511569302679,-0.022024851320152073,0.5360753391772994,-0.7012047467493595,-0.11086565802100876,0.9997284189582707,-0.001555489599590485,-0.00965911671921447,-0.021151128657985938,-0.7229921560792553,-0.7203648948223008,-0.0026272612569544496,-2.477855661941079,-2.4744292572110664,-0.0034264047300127665,-1.7418200026865627,-1.731071974516241,-0.01074802817032161,-0.5351666081048405,-0.5073041890104522,-0.027862419094388358,1.5897963233189776,1.5705501905287766,0.01924613279020093,-2.291080039990228,-2.2900574458346723,-0.0010225941555557228,0.015407021409111403,0.015386675912253005,2.0345496858397913e-05,-0.03199999999999967,-0.0027842275332711094,-0.02921577246672856,-0.4000000000000003,0.03999999999999959,-0.0004281190357774302,0.04042811903577702,0.4000000000000003,-0.07199999999999929,0.0013286364908815579,-0.07332863649088084,0.4000000000000003,0.00799999999999992,0.00024300449131250414,0.007756995508687416,0.4,0.015999999999999834,-0.0006006512680199828,0.016600651268019816,-0.3999999999999999,0.07813079419875067,0.0003633250401981627,0.07776746915855251,-0.4000000000000003,0.004083234027240805,0.004083234027240805,0.0,-1.030089025015623e-05,nan,0.0001972301591230378,0.7826925148510586,-4.2529422628501123e-05,nan,-0.00016156741673323496,-0.7097773839064426,0.00016151229943695,nan,nan,-0.10020607763723526,-0.00019627509596416293,nan,0.00025771862166763587,-0.00020318952436383867,0.00015536900225805841,-0.00019722988245350823,0.00016156833883511666,0.00025578410754749316,0.00025495873126167644,8.599366586849242e-06,0.003,4.5333653660259285,0.30000000000000004,1.3320352851219939,-942.6480453840691,0,0,0.0004896057174003809
103,1.0299999999999896,103,1.03,0.015438631708291626,0,riccati_dare,1,1,0.10185858327895403,0.0002635666341549628,0.9991838365030682,5.5959307074335866e-05,0.00025383814843172193,0.2538381484317219,0.03765489890300975,2.157466785134252,1,0.7826942140679208,-0.7099396827113423,-0.10000982854022446,0.7826876486691119,-0.709783810743912,-0.10021006497773548,-0.999866975021894,-0.016298063407014837,-0.0006367022442458948,-0.999652578997074,0.014867978697694009,-0.021763835000841718,0.5356056200689693,-0.7011801552265571,-0.11073139514244376,0.9997255604314171,-0.0021078371451584785,-0.009668569234988784,-0.02123392595839679,-0.7233521560792553,-0.7203951088584847,-0.0029570472207706144,-2.4774156619410794,-2.474434097422394,-0.0029815645186852535,-1.7425000026865627,-1.7310576001781257,-0.011442402508436977,-0.5350466081048405,-0.5073015349731301,-0.027745073131710374,1.5899163233189775,1.570543669507364,0.01937265381161346,-2.2903387320482405,-2.29005347194228,-0.00028526010596063855,0.015447852630393274,0.015427507700438601,2.034492995467256e-05,-0.03599999999999963,-0.0032648026584681383,-0.03273519734153149,-0.4000000000000003,0.04399999999999955,-0.0005413899828178481,0.044541389982817405,0.4000000000000003,-0.06799999999999932,0.0015491139574825786,-0.06954911395748191,0.4000000000000003,0.011999999999999879,0.00028840855811896953,0.011711591441880909,0.3999999999999999,0.011999999999999875,-0.0007049249467059682,0.012704924946705843,-0.3999999999999999,0.07413079419875071,0.000432437488362765,0.07369835671038795,-0.4000000000000003,0.004083122128187107,0.004083122128187107,0.0,-1.1189905369749761e-05,nan,0.00018991955236981017,0.7826514163274539,-4.279774046689333e-05,nan,-0.0001827510171447124,-0.7097579361740293,0.00018174653731306556,nan,nan,-0.10019777900695333,-0.00018795046672887006,nan,0.0002649317428281503,-0.00020221326566369717,0.0001557777573019753,-0.00018991895063658558,0.00018275408608999676,0.00025525852479478544,0.00026356832850987956,2.9645783795765933e-05,0.003,4.5333653660259285,0.30000000000000004,1.4074335088081487,-891.9210426388613,0,0,0.0015686091219567384
